time,GFA.24-FI___329C.PV,GFA.24-TIC__312_.PV,GFA.24-PIT__323A.PV,GFA.24-AT___327_.PV,GFA.24-FIT__385_.PV,GFA.24-PIT__393_.PV,GFA.24-TIC__388C.PV,GFA.24-PIC__402_.PV,GFA.24-PIT__393_.PV,GFA.24-TIC__411_.PV,GFA.24-TIC__388C.PV,GFA.24-TIT__384_.PV,GFA.24-TIT__396_.PV,GFA.24-PIT__013_.PV,GFA.24-PDIT_367_.PV,,,,,,,,,,,,,,,,,,,,hydT,dewT,releff1,releff2,Cv
2020-01-28 01:00:00+01:00,7.831402302,28.01835632,49.53079987,-18.42172432,6.18999958,0.450781226,207.5611115,3.904062271,0.450781226,49.09375,207.5611115,48.65625,182,4.579874992,0.278437495,79.5097923,168.3226012,182,89.86957445,35.07949344,79.5097923,89.86957445,44.02224015,1.66E+01,6.84E+02,3.46E+02,-2.10E+01,5.59E+01,1.20E+02,1.09E+00,1.12E+01,9.98E+01,2.78E-01,1.59E+01,-2.26E+01,-2.79E+01,9.94E-01,1.00E+00,7.45E-05
2020-01-28 07:00:00+01:00,7.836131096,28.97460938,49.66521454,-18.81602859,6.181562424,0.453282505,207.00177,3.899999619,0.453282505,49.59375,207.00177,49.09375,183.875,4.579874992,0.828281164,79.6510996,169.7297866,183.875,89.92622798,36.21828174,79.6510996,89.92622798,44.91143038,1.66E+01,7.19E+02,3.40E+02,-2.18E+01,5.54E+01,1.19E+02,1.09E+00,1.12E+01,9.98E+01,8.28E-01,1.79E+01,-2.14E+01,-2.63E+01,9.94E-01,1.00E+00,1.29E-04
2020-01-28 13:00:00+01:00,7.868027687,28.97109222,49.99092865,-18.69382858,6.217186928,0.456653237,206.6721649,3.904062271,0.456653237,49.59375,206.6721649,49.3125,183.875,4.566102982,0.845624924,79.60859263,169.659836,183.875,89.96655181,36.09763366,79.60859263,89.96655181,44.86587255,1.67E+01,7.15E+02,3.38E+02,-2.13E+01,5.60E+01,1.19E+02,1.09E+00,1.13E+01,9.98E+01,8.46E-01,1.79E+01,-2.13E+01,-2.63E+01,9.94E-01,1.00E+00,1.29E-04
2020-01-28 19:00:00+01:00,7.789395809,28.93593597,49.46875,-18.5687027,6.224999428,0.475781322,206.1306,3.904062271,0.475781322,49.59375,206.1306,49.59375,183.875,4.579874992,0.844218731,79.65003946,169.6483088,183.875,90.04277237,35.83918043,79.65003946,90.04277237,44.69139429,1.66E+01,7.20E+02,3.34E+02,-2.03E+01,5.56E+01,1.19E+02,1.10E+00,1.12E+01,9.98E+01,8.44E-01,1.85E+01,-2.11E+01,-2.59E+01,9.94E-01,1.00E+00,1.29E-04
2020-01-29 01:00:00+01:00,7.731143475,28.90077972,49.8125,-18.02090454,6.204375267,0.473437548,206.4260712,3.879687309,0.473437548,49.09375,206.4260712,49.03125,183.625,4.579874992,0.284531236,80.04574498,169.5767684,183.625,90.48453048,35.7933259,80.04574498,90.48453048,44.71625856,1.66E+01,7.15E+02,3.35E+02,-2.02E+01,5.60E+01,1.19E+02,1.09E+00,1.13E+01,9.98E+01,2.85E-01,1.79E+01,-2.13E+01,-2.63E+01,9.94E-01,1.00E+00,7.51E-05
2020-01-29 07:00:00+01:00,7.613630295,28.92539215,49.34375,-17.53098106,6.204375267,0.481975734,206.0950775,3.879687309,0.481975734,49.09375,206.0950775,49.0625,183.625,4.541062355,0.314999998,80.09421467,169.5768712,183.625,90.54822142,35.6780585,80.09421467,90.54822142,44.64538829,1.66E+01,7.21E+02,3.31E+02,-1.95E+01,5.56E+01,1.19E+02,1.08E+00,1.12E+01,9.98E+01,3.15E-01,1.83E+01,-2.12E+01,-2.60E+01,9.94E-01,1.00E+00,7.90E-05
2020-01-29 13:00:00+01:00,7.861051083,28.921875,49.71875,-18.2177124,6.212187767,0.466458321,205.9177704,3.879687309,0.466458321,49.59375,205.9177704,48.9375,183.625,4.541062355,0.315468729,79.83060798,169.4127924,183.625,90.24860895,35.82085287,79.83060798,90.24860895,44.69080362,1.66E+01,7.17E+02,3.35E+02,-2.03E+01,5.59E+01,1.19E+02,1.08E+00,1.13E+01,9.98E+01,3.15E-01,1.84E+01,-2.11E+01,-2.60E+01,9.93E-01,1.00E+00,7.89E-05
2020-01-29 19:00:00+01:00,7.734533787,28.01483917,50.34375,-17.74319077,6.217186928,0.467968822,206.1614227,3.879687309,0.467968822,49.59375,206.1614227,49.21875,183.625,4.579874992,0.330468714,80.00599915,169.6573804,183.625,90.62659447,34.55342505,80.00599915,90.62659447,43.78710776,1.67E+01,6.75E+02,3.25E+02,-1.85E+01,5.71E+01,1.20E+02,1.10E+00,1.14E+01,9.98E+01,3.30E-01,1.61E+01,-2.24E+01,-2.77E+01,9.93E-01,1.00E+00,8.09E-05
2020-01-30 01:00:00+01:00,9.837519646,28.95703125,51.15869904,-19.12123108,6.220312119,0.24609375,205.6729126,3.887812138,0.24609375,49.59375,205.6729126,49.625,183.625,4.372875214,0.330468714,77.97450755,168.1871432,183.625,87.80624538,38.62630545,77.97450755,87.80624538,46.32308835,1.68E+01,7.02E+02,3.76E+02,-3.40E+01,5.67E+01,1.18E+02,1.10E+00,1.16E+01,9.98E+01,3.30E-01,1.86E+01,-2.08E+01,-2.58E+01,9.93E-01,9.99E-01,8.01E-05
2020-01-30 07:00:00+01:00,9.873250961,28.97460938,51.13793564,-19.91547966,6.186562538,0.243273959,207.6034546,3.887812138,0.243273959,50.09375,207.6034546,49.54345703,185.625,4.334062576,0.34546876,78.50738106,169.8965108,185.625,88.30600815,39.66542895,78.50738106,88.30600815,47.18991368,1.68E+01,7.03E+02,3.80E+02,-3.87E+01,5.65E+01,1.17E+02,1.08E+00,1.16E+01,9.98E+01,3.45E-01,1.80E+01,-2.11E+01,-2.62E+01,9.93E-01,1.00E+00,8.23E-05
2020-01-30 13:00:00+01:00,9.846901894,28.09922028,51.46875,-20.30964661,6.212187767,0.246874988,207.5555573,3.888989925,0.246874988,50.09375,207.5555573,49.375,185.625,4.372875214,0.34546876,78.36385695,170.0924014,185.625,88.45197625,38.05452035,78.36385695,88.45197625,45.95911914,1.69E+01,6.66E+02,3.70E+02,-3.52E+01,5.75E+01,1.19E+02,1.10E+00,1.17E+01,9.98E+01,3.45E-01,1.59E+01,-2.24E+01,-2.79E+01,9.93E-01,1.00E+00,8.22E-05
2020-01-30 19:00:00+01:00,9.71146965,28.09922028,51.28125,-20.70649338,6.209062576,0.243750036,207.774231,3.920312405,0.243750036,49.59375,207.774231,49.34375,185.625,4.372875214,0.34546876,78.71543582,170.1513654,185.625,88.80107629,38.06494001,78.71543582,88.80107629,46.04374127,1.68E+01,6.68E+02,3.69E+02,-3.52E+01,5.73E+01,1.19E+02,1.10E+00,1.16E+01,9.98E+01,3.45E-01,1.57E+01,-2.26E+01,-2.81E+01,9.93E-01,1.00E+00,8.22E-05
2020-01-31 01:00:00+01:00,7.008904457,28.97460938,49.1672554,-18.49951744,6.204375267,0.254472971,206.5925293,3.883749962,0.254472971,49.09375,206.5925293,48.89766693,185.625,4.334062576,0.337499976,81.56025756,171.4813306,185.625,92.21250075,36.38149419,81.56025756,92.21250075,45.55069265,1.66E+01,7.25E+02,3.20E+02,-2.22E+01,5.58E+01,1.20E+02,1.09E+00,1.12E+01,9.98E+01,3.37E-01,1.40E+01,-2.40E+01,-2.96E+01,9.92E-01,1.00E+00,8.20E-05
2020-01-31 07:00:00+01:00,5.521493435,28.94297028,51.375,-22.13357544,6.198124886,0.004687488,206.4277039,3.916249752,0.004687488,48.59375,206.4277039,48.3125,187.625,4.120594025,0.367968738,85.36471569,174.3835328,187.625,96.43661225,36.19187199,85.36471569,96.43661225,46.39788778,1.69E+01,6.99E+02,2.82E+02,-2.03E+01,5.87E+01,1.21E+02,1.09E+00,1.17E+01,9.99E+01,3.68E-01,8.12E+00,-2.93E+01,-3.67E+01,9.92E-01,1.00E+00,8.63E-05
2020-01-31 13:00:00+01:00,5.558381081,28.05351257,51.5982666,-21.93982697,6.207499504,0.009262023,205.9007721,3.912187099,0.009262023,48.59375,205.9007721,48.4375,187.625,4.165874481,0.367968738,85.44221151,174.4698753,187.625,96.63191498,34.87474518,85.44221151,96.63191498,45.42786728,1.69E+01,6.63E+02,2.74E+02,-1.84E+01,5.96E+01,1.22E+02,1.11E+00,1.18E+01,9.99E+01,3.68E-01,7.51E+00,-3.00E+01,-3.77E+01,9.92E-01,1.00E+00,8.62E-05
2020-01-31 19:00:00+01:00,5.551086426,28.9921875,51.43748093,-23.19067001,6.201250076,0.006250024,206.7698822,3.879687309,0.006250024,48.59375,206.7698822,48.21875,187.625,4.120594025,0.353437483,85.72493151,174.3375107,187.625,96.7431154,36.35947688,85.72493151,96.7431154,46.60778345,1.69E+01,7.00E+02,2.84E+02,-2.09E+01,5.91E+01,1.20E+02,1.09E+00,1.18E+01,9.99E+01,3.53E-01,8.09E+00,-2.93E+01,-3.67E+01,9.92E-01,1.00E+00,8.45E-05
2020-02-01 01:00:00+01:00,6.146262646,28.1167984,51.375,-22.02029419,6.229687691,0.005468786,205.6223297,3.879687309,0.005468786,49.59375,205.6223297,49.09375,187.625,4.120594025,0.374531209,84.62430645,174.0084203,187.625,95.69213909,35.44611845,84.62430645,95.69213909,45.65289137,1.69E+01,6.68E+02,2.84E+02,-2.11E+01,5.96E+01,1.21E+02,1.10E+00,1.18E+01,9.99E+01,3.75E-01,8.28E+00,-2.91E+01,-3.64E+01,9.92E-01,1.00E+00,8.65E-05
2020-02-01 07:00:00+01:00,6.165091038,28.93945313,51.534832,-22.87327194,6.217186928,0.009464609,206.2975159,3.912187099,0.009464609,49.59375,206.2975159,49,187.625,4.165874481,0.359531224,84.77675247,173.8781709,187.625,95.686934,36.75851478,84.77675247,95.686934,46.66291318,1.69E+01,6.97E+02,2.93E+02,-2.33E+01,5.89E+01,1.20E+02,1.11E+00,1.18E+01,9.99E+01,3.60E-01,8.94E+00,-2.83E+01,-3.55E+01,9.92E-01,1.00E+00,8.48E-05
2020-02-01 13:00:00+01:00,5.842053413,28.9851532,54.38668823,-22.82016945,6.18999958,0.006250024,205.9880219,3.904062271,0.006250024,48.59375,205.9880219,48.40625,187.625,4.120594025,0.374531209,85.14274179,174.202186,187.625,96.20875586,36.17449909,85.14274179,96.20875586,46.31037914,1.72E+01,6.70E+02,1.59E+02,-5.11E+01,6.15E+01,1.19E+02,1.12E+00,1.25E+01,9.98E+01,3.75E-01,7.93E+00,-2.93E+01,-3.70E+01,9.95E-01,9.73E-01,8.71E-05
2020-02-01 19:00:00+01:00,6.050661087,29.02734375,51.71971512,-23.21355057,6.18999958,0.007909117,205.8463745,3.904062271,0.007909117,49.09375,205.8463745,48.84568405,187.625,4.14393425,0.372656226,84.93602717,173.9301122,187.625,95.83124725,36.61418981,84.93602717,95.83124725,46.55621473,1.69E+01,6.98E+02,2.87E+02,-2.21E+01,5.91E+01,1.20E+02,1.10E+00,1.18E+01,9.99E+01,3.73E-01,8.93E+00,-2.83E+01,-3.55E+01,9.99E-01,9.81E-01,8.68E-05
2020-02-02 01:00:00+01:00,6.110436916,28.15195465,51.46875,-22.81376266,6.18999958,0.005468786,206.0344849,3.904062271,0.005468786,48.59375,206.0344849,48.28125,187.625,4.120594025,0.374531209,84.65521626,173.9554031,187.625,95.653491,35.5755732,84.65521626,95.653491,45.69360753,1.69E+01,6.68E+02,2.85E+02,-2.15E+01,5.92E+01,1.21E+02,1.09E+00,1.17E+01,9.99E+01,3.75E-01,8.16E+00,-2.92E+01,-3.66E+01,9.92E-01,9.98E-01,8.70E-05
2020-02-02 07:00:00+01:00,6.073727131,28.95703125,51.89608383,-22.35851097,6.191562653,0.005722948,205.5894012,3.904062271,0.005722948,49.09375,205.5894012,48.375,187.625,4.120594025,0.375468731,84.82263576,173.8661153,187.625,95.74329903,36.44734737,84.82263576,95.74329903,46.40533918,1.69E+01,6.94E+02,2.86E+02,-2.18E+01,5.90E+01,1.20E+02,1.09E+00,1.19E+01,9.99E+01,3.75E-01,8.86E+00,-2.83E+01,-3.56E+01,9.91E-01,1.00E+00,8.71E-05
2020-02-02 13:00:00+01:00,6.100401878,28.1097641,51.5625,-22.22097588,6.191562653,0.010156274,206.2036133,3.904062271,0.010156274,49.09375,206.2036133,48.50992203,187.625,4.165874481,0.375468731,84.6668581,173.9096077,187.625,95.67907992,35.52487689,84.6668581,95.67907992,45.6624384,1.69E+01,6.65E+02,2.86E+02,-2.14E+01,5.92E+01,1.21E+02,1.10E+00,1.18E+01,9.99E+01,3.75E-01,8.10E+00,-2.93E+01,-3.67E+01,9.91E-01,1.00E+00,8.71E-05
2020-02-02 19:00:00+01:00,6.124931335,28.10624695,51.50445557,-22.02378082,6.184999466,0.007031262,205.2351837,3.904062271,0.007031262,49.09375,205.2351837,48.30804443,187.625,4.120594025,0.375937462,84.56781249,173.8779673,187.625,95.58433196,35.27740348,84.56781249,95.58433196,45.43796926,1.69E+01,6.66E+02,2.80E+02,-2.03E+01,5.91E+01,1.21E+02,1.09E+00,1.17E+01,9.99E+01,3.76E-01,8.32E+00,-2.90E+01,-3.64E+01,9.91E-01,1.00E+00,8.73E-05
2020-02-03 01:00:00+01:00,6.07729435,28.1097641,51.34375,-22.93583679,6.186562538,0.006250024,206.3993225,3.904062271,0.006250024,49.09375,206.3993225,48.84375,185.625,4.120594025,0.336093724,84.14907306,172.0402897,185.625,94.98477639,35.62676587,84.14907306,94.98477639,45.61744298,1.69E+01,6.68E+02,2.97E+02,-2.18E+01,5.88E+01,1.21E+02,1.09E+00,1.17E+01,9.99E+01,3.36E-01,8.05E+00,-2.94E+01,-3.68E+01,9.90E-01,1.00E+00,8.25E-05
2020-02-03 07:00:00+01:00,6.011170387,28.97109222,51.625,-23.81780624,6.186562538,0.007031262,206.5909882,3.904062271,0.007031262,48.59375,206.5909882,47.9375,185.625,4.120594025,0.351093709,84.31139965,171.941702,185.625,95.0523891,36.76008503,84.31139965,95.0523891,46.52682503,1.69E+01,6.97E+02,3.01E+02,-2.30E+01,5.86E+01,1.20E+02,1.09E+00,1.18E+01,9.99E+01,3.51E-01,8.65E+00,-2.86E+01,-3.59E+01,9.90E-01,1.00E+00,8.43E-05
2020-02-03 13:00:00+01:00,5.892269611,28.94999695,51.61562347,-24.19012833,6.171875,0.010156274,206.2606964,3.904062271,0.010156274,48.09375,206.2606964,47.66093826,185.625,4.165874481,0.351093709,84.50056987,172.019488,185.625,95.25551953,36.45121589,84.50056987,95.25551953,46.32050445,1.69E+01,6.97E+02,2.96E+02,-2.18E+01,5.85E+01,1.20E+02,1.10E+00,1.17E+01,9.99E+01,3.51E-01,8.59E+00,-2.87E+01,-3.60E+01,9.90E-01,1.00E+00,8.45E-05
2020-02-03 19:00:00+01:00,5.917560101,28.96405792,53.34120178,-23.88270569,6.178437233,0.010156274,206.1121368,3.904062271,0.010156274,48.09375,206.1121368,48.125,185.625,4.165874481,0.366093755,84.51091503,172.0455214,185.625,95.33409132,36.29309498,84.51091503,95.33409132,46.22581475,1.71E+01,6.79E+02,2.93E+02,-2.09E+01,6.00E+01,1.20E+02,1.10E+00,1.22E+01,9.99E+01,3.66E-01,8.22E+00,-2.90E+01,-3.65E+01,9.90E-01,1.00E+00,8.62E-05
2020-02-04 01:00:00+01:00,5.929821491,28.06054688,52.96875,-23.00297546,6.21875,0.010156274,206.3722229,3.904062271,0.010156274,49.09375,206.3722229,49.0625,185.625,4.165874481,0.366093755,84.31678806,172.0382752,185.625,95.31700558,35.24245461,84.31678806,95.31700558,45.44549802,1.71E+01,6.50E+02,2.92E+02,-2.01E+01,6.06E+01,1.21E+02,1.11E+00,1.22E+01,9.99E+01,3.66E-01,7.52E+00,-2.99E+01,-3.77E+01,9.89E-01,1.00E+00,8.58E-05
2020-02-04 07:00:00+01:00,5.919935226,28.09922028,52.71676254,-22.99345207,6.210624695,0.009375036,205.499527,3.904062271,0.009375036,49.09375,205.499527,48.9375,185.625,4.165874481,0.38109374,84.20017682,172.0068934,185.625,95.2026077,35.06449673,84.20017682,95.2026077,45.27029353,1.70E+01,6.53E+02,2.86E+02,-1.91E+01,6.02E+01,1.21E+02,1.11E+00,1.21E+01,9.99E+01,3.81E-01,7.78E+00,-2.96E+01,-3.72E+01,9.88E-01,1.00E+00,8.76E-05
2020-02-04 13:00:00+01:00,5.84903717,28.9535141,53.09375,-22.72220993,6.205937386,0.005468786,205.8937073,3.904062271,0.005468786,49.09375,205.8937073,48.875,185.625,4.120594025,0.38109374,84.65558322,171.955487,185.625,95.53182254,36.22697311,84.65558322,95.53182254,46.25862237,1.71E+01,6.81E+02,2.92E+02,-2.05E+01,6.00E+01,1.20E+02,1.09E+00,1.22E+01,9.99E+01,3.81E-01,8.22E+00,-2.90E+01,-3.65E+01,9.89E-01,1.00E+00,8.76E-05
2020-02-04 19:00:00+01:00,5.812067032,28.96405792,52.74578094,-21.54520226,6.205937386,0.005468786,205.5855408,3.871562004,0.005468786,49.09375,205.5855408,48.78125,185.625,4.120594025,0.38109374,84.7112699,171.9374218,185.625,95.5871192,36.1380743,84.7112699,95.5871192,46.20517785,1.70E+01,6.85E+02,2.90E+02,-2.01E+01,5.99E+01,1.20E+02,1.09E+00,1.21E+01,9.99E+01,3.81E-01,8.34E+00,-2.89E+01,-3.64E+01,9.89E-01,1.00E+00,8.76E-05
2020-02-05 01:00:00+01:00,5.925505161,28.97325516,53.37035751,-21.77696609,6.205937386,0.010937512,205.7686005,3.904062271,0.010937512,49.09375,205.7686005,48.72184372,185.625,4.121714592,0.38109374,84.64999859,171.8729936,185.625,95.50948915,36.22291527,84.64999859,95.50948915,46.24927297,1.71E+01,6.79E+02,2.92E+02,-2.05E+01,6.03E+01,1.20E+02,1.09E+00,1.23E+01,9.99E+01,3.81E-01,8.34E+00,-2.88E+01,-3.63E+01,9.89E-01,1.00E+00,8.76E-05
2020-02-05 07:00:00+01:00,5.876547337,28.97109222,52.98929977,-22.05277634,6.213749886,0.010402489,206.1139679,3.882690668,0.010402489,49.09375,206.1139679,48.78125,185.625,4.165874481,0.397031248,84.6482008,171.8335519,185.625,95.51720406,36.30731341,84.6482008,95.51720406,46.32739016,1.71E+01,6.83E+02,2.94E+02,-2.09E+01,6.01E+01,1.20E+02,1.11E+00,1.22E+01,9.99E+01,3.97E-01,8.29E+00,-2.89E+01,-3.64E+01,9.89E-01,1.00E+00,8.93E-05
2020-02-05 13:00:00+01:00,6.156662464,28.0710907,53.05727005,-22.21434593,6.205937386,0.010156274,206.0632324,3.908124924,0.010156274,49.09375,206.0632324,48.83852005,185.625,4.165874481,0.397031248,84.39025062,171.7897223,185.625,95.27794416,35.35776991,84.39025062,95.27794416,45.50596291,1.71E+01,6.49E+02,2.93E+02,-2.07E+01,6.05E+01,1.21E+02,1.11E+00,1.22E+01,9.99E+01,3.97E-01,7.81E+00,-2.95E+01,-3.72E+01,9.88E-01,9.99E-01,8.94E-05
2020-02-05 19:00:00+01:00,6.290910721,28.9851532,52.8235817,-21.89663696,6.207499504,0.004826029,205.9311981,3.912187099,0.004826029,49.09375,205.9311981,48.77848053,185.625,4.120594025,0.395156205,84.10643814,171.5200301,185.625,94.84744395,36.74168947,84.10643814,94.84744395,46.4841392,1.70E+01,6.85E+02,3.02E+02,-2.30E+01,5.97E+01,1.20E+02,1.09E+00,1.21E+01,9.99E+01,3.95E-01,8.82E+00,-2.83E+01,-3.56E+01,9.88E-01,1.00E+00,8.90E-05
2020-02-06 01:00:00+01:00,6.118680477,28.13788605,52.84375,-21.89801979,6.18999958,0.011276007,205.9654236,3.904062271,0.011276007,48.59375,205.9654236,48.375,185.625,4.165874481,0.41578126,84.15401937,171.7253217,185.625,95.03625445,35.39003608,84.15401937,95.03625445,45.45203724,1.70E+01,6.54E+02,2.92E+02,-2.06E+01,6.01E+01,1.21E+02,1.10E+00,1.21E+01,9.99E+01,4.16E-01,7.90E+00,-2.94E+01,-3.70E+01,9.88E-01,1.00E+00,9.17E-05
2020-02-06 07:00:00+01:00,6.093219757,28.13085938,53.0625,-21.74258041,6.186562538,0.011004959,205.5476074,3.904062271,0.011004959,48.59375,205.5476074,48.125,185.625,4.165874481,0.41578126,84.15568268,171.7274406,185.625,95.05910093,35.21624111,84.15568268,95.05910093,45.31925952,1.71E+01,6.51E+02,2.89E+02,-1.98E+01,6.03E+01,1.21E+02,1.10E+00,1.21E+01,9.99E+01,4.16E-01,7.91E+00,-2.94E+01,-3.70E+01,9.88E-01,1.00E+00,9.18E-05
2020-02-06 13:00:00+01:00,6.317990303,28.04999542,52.875,-21.65312576,6.178437233,0.010937512,205.7210083,3.904062271,0.010937512,48.59375,205.7210083,48.41795349,185.625,4.165874481,0.41578126,83.95195716,171.588824,185.625,94.77463586,35.3789012,83.95195716,94.77463586,45.35918629,1.71E+01,6.50E+02,2.93E+02,-2.10E+01,6.00E+01,1.21E+02,1.10E+00,1.21E+01,9.99E+01,4.16E-01,8.08E+00,-2.92E+01,-3.68E+01,9.88E-01,9.99E-01,9.19E-05
2020-02-06 19:00:00+01:00,5.748785496,28.0710907,53.09375,-23.04875183,6.165312767,0.005468786,206.1859436,3.904062271,0.005468786,48.59375,206.1859436,47.9375,185.625,4.120594025,0.400781214,84.63738072,171.8985492,185.625,95.57983754,35.05472379,84.63738072,95.57983754,45.30170189,1.71E+01,6.49E+02,2.85E+02,-1.91E+01,6.02E+01,1.21E+02,1.09E+00,1.21E+01,9.99E+01,4.01E-01,7.31E+00,-3.02E+01,-3.80E+01,9.88E-01,1.00E+00,9.06E-05
2020-02-07 01:00:00+01:00,6.210754871,28.97460938,52.96875,-23.08384705,6.155312538,0.010156274,206.1557617,3.904062271,0.010156274,48.09375,206.1557617,47.8125,185.625,4.165874481,0.400781214,84.24180205,171.5005443,185.625,94.91140525,36.66305591,84.24180205,94.91140525,46.37497813,1.71E+01,6.83E+02,2.99E+02,-2.26E+01,5.94E+01,1.19E+02,1.10E+00,1.20E+01,9.99E+01,4.01E-01,8.69E+00,-2.84E+01,-3.58E+01,9.87E-01,1.00E+00,9.05E-05
2020-02-07 07:00:00+01:00,6.722263336,28.92890167,53.36077881,-23.33298874,6.178437233,0.007241942,206.0498962,3.871562004,0.007241942,48.59375,206.0498962,48.16186905,185.625,4.145269394,0.400781214,83.49290341,171.1410315,185.625,94.09670198,37.08273132,83.49290341,94.09670198,46.52250284,1.71E+01,6.78E+02,3.08E+02,-2.51E+01,5.99E+01,1.19E+02,1.09E+00,1.22E+01,9.99E+01,4.01E-01,9.17E+00,-2.79E+01,-3.51E+01,9.87E-01,1.00E+00,9.00E-05
2020-02-07 13:00:00+01:00,6.23613596,28.9464798,53.25,-23.66979599,6.145625114,0.009375036,205.8717499,3.904062271,0.009375036,48.59375,205.8717499,47.90625,185.625,4.165874481,0.400781214,84.0944951,171.447587,185.625,94.77231852,36.54674722,84.0944951,94.77231852,46.237386,1.71E+01,6.79E+02,2.97E+02,-2.22E+01,5.95E+01,1.19E+02,1.09E+00,1.21E+01,9.99E+01,4.01E-01,8.69E+00,-2.84E+01,-3.58E+01,9.87E-01,1.00E+00,9.06E-05
2020-02-07 19:00:00+01:00,6.588590622,28.96757507,52.84375,-23.87426376,6.165312767,0.006250024,206.639389,3.871562004,0.006250024,48.59375,206.639389,47.71875,185.625,4.120594025,0.400312483,83.62488954,171.1311245,185.625,94.20228948,37.26863255,83.62488954,94.20228948,46.67871076,1.70E+01,6.84E+02,3.10E+02,-2.57E+01,5.94E+01,1.19E+02,1.09E+00,1.20E+01,9.99E+01,4.00E-01,9.03E+00,-2.81E+01,-3.53E+01,9.87E-01,1.00E+00,9.01E-05
2020-02-08 01:00:00+01:00,7.083037376,28.9535141,51.09375,-20.65003586,6.165312767,0.328906238,205.8643036,3.871562004,0.328906238,48.59375,205.8643036,47.8125,185.625,4.327593803,0.401718736,82.01206738,170.7236329,185.625,92.63592726,35.69451682,82.01206738,92.63592726,45.07150497,1.68E+01,7.02E+02,3.08E+02,-1.91E+01,5.74E+01,1.19E+02,1.06E+00,1.16E+01,9.98E+01,4.02E-01,1.45E+01,-2.34E+01,-2.91E+01,9.87E-01,1.00E+00,9.01E-05
2020-02-08 07:00:00+01:00,7.329362392,28.02539063,50.7245636,-19.69712639,6.165312767,0.378978938,206.7706146,3.904062271,0.378978938,48.59375,206.7706146,48.0123558,185.625,4.327593803,0.418124974,81.46835923,170.6590938,185.625,92.17123841,34.71122149,81.46835923,92.17123841,44.1782494,1.68E+01,6.71E+02,3.12E+02,-1.89E+01,5.74E+01,1.20E+02,1.04E+00,1.15E+01,9.98E+01,4.18E-01,1.40E+01,-2.38E+01,-2.96E+01,9.87E-01,1.00E+00,9.19E-05
2020-02-08 13:00:00+01:00,7.299906731,28.04296875,51.34375,-19.75196266,6.191562653,0.347617328,206.7740173,3.904062271,0.347617328,48.59375,206.7740173,48.53125,185.625,4.327593803,0.418124974,81.52735152,170.6388338,185.625,92.30212846,34.79102229,81.52735152,92.30212846,44.30365097,1.69E+01,6.65E+02,3.13E+02,-1.91E+01,5.81E+01,1.20E+02,1.06E+00,1.17E+01,9.98E+01,4.18E-01,1.33E+01,-2.42E+01,-3.03E+01,9.87E-01,1.00E+00,9.15E-05
2020-02-08 19:00:00+01:00,7.057427883,28.92890167,51.11860657,-21.86922836,6.186562538,0.263902694,206.7913666,3.904062271,0.263902694,48.59375,206.7913666,48.1875,185.625,4.321125031,0.423281252,82.07217358,170.6003987,185.625,92.70754398,36.17157784,82.07217358,92.70754398,45.48595071,1.68E+01,7.01E+02,3.16E+02,-2.13E+01,5.75E+01,1.19E+02,1.08E+00,1.16E+01,9.98E+01,4.23E-01,1.33E+01,-2.43E+01,-3.03E+01,9.86E-01,1.00E+00,9.21E-05
2020-02-09 01:00:00+01:00,7.002325535,28.06757355,51.11285019,-21.04265594,6.186562538,0.273198754,207.1343842,3.904062271,0.273198754,48.59375,207.1343842,47.78125,185.625,4.366406441,0.423281252,83.52841922,170.9049035,185.625,94.15747281,35.00479195,83.52841922,94.15747281,44.92001146,1.68E+01,6.68E+02,3.10E+02,-1.99E+01,5.85E+01,1.20E+02,1.09E+00,1.16E+01,9.98E+01,4.23E-01,1.20E+01,-2.53E+01,-3.16E+01,9.86E-01,9.95E-01,9.23E-05
2020-02-09 07:00:00+01:00,6.963360786,28.99921417,51.28125,-19.63836288,6.19468689,0.34375,206.5023193,3.904062271,0.34375,49.09375,206.5023193,48.84375,185.625,4.366406441,0.422812462,82.34239395,170.6264931,185.625,93.03207878,35.75741215,82.34239395,93.03207878,45.25506227,1.68E+01,7.02E+02,3.11E+02,-1.90E+01,5.77E+01,1.19E+02,1.07E+00,1.17E+01,9.98E+01,4.23E-01,1.43E+01,-2.35E+01,-2.94E+01,9.86E-01,1.00E+00,9.20E-05
2020-02-09 13:00:00+01:00,7.160822868,28.08111572,51.4369812,-20.07799721,6.244062424,0.2421875,206.7816925,3.904062271,0.2421875,49.09375,206.7816925,49.125,185.25,4.366406441,0.36328125,81.87450513,170.1990897,185.25,92.69682163,35.19436418,81.87450513,92.69682163,44.78552687,1.69E+01,6.66E+02,3.16E+02,-2.08E+01,5.88E+01,1.21E+02,1.10E+00,1.18E+01,9.98E+01,3.63E-01,1.19E+01,-2.54E+01,-3.18E+01,9.86E-01,1.00E+00,8.47E-05
2020-02-09 19:00:00+01:00,6.587903976,28.97109222,51.1875,-20.55237579,6.228124619,0.247656286,205.7152405,3.904062271,0.247656286,49.59375,205.7152405,48.96875,185.25,4.321125031,0.393750012,82.73412451,170.4002681,185.25,93.53879834,35.65518867,82.73412451,93.53879834,45.35203264,1.68E+01,7.02E+02,3.04E+02,-1.85E+01,5.81E+01,1.20E+02,1.09E+00,1.17E+01,9.98E+01,3.94E-01,1.27E+01,-2.47E+01,-3.09E+01,9.86E-01,1.00E+00,8.85E-05
